#Rice_gene_ID_mapping_and_nomenclature
#Column-1: gene_ID
#Column-2: Synonyms, MSU gene and transcript _ID (all separated by semicolon)
#
gene_ID	Synonym_Symbols	Synonyms_MSU_IDs
LOC_Os09g26220	LOC_Os09g26220.1
LOC_Os09g26230	LOC_Os09g26230.1
LOC_Os09g26270	LOC_Os09g26270.1
LOC_Os09g26280	LOC_Os09g26280.1
LOC_Os09g26290	LOC_Os09g26290.1
LOC_Os09g26490	LOC_Os09g26490.1
LOC_Os09g26510	LOC_Os09g26510.1
LOC_Os09g26520	LOC_Os09g26520.1
LOC_Os09g26630	LOC_Os09g26630.1
LOC_Os09g26640	LOC_Os09g26640.1
LOC_Os09g26680	LOC_Os09g26680.1
LOC_Os09g26690	LOC_Os09g26690.1
LOC_Os09g26720	LOC_Os09g26720.1
LOC_Os09g26740	LOC_Os09g26740.1
LOC_Os09g26750	LOC_Os09g26750.1
LOC_Os09g26790	LOC_Os09g26790.1
LOC_Os09g26860	LOC_Os09g26860.1
LOC_Os09g26950	LOC_Os09g26950.1
LOC_Os09g27020	LOC_Os09g27020.1
LOC_Os09g27120	LOC_Os09g27120.1
LOC_Os09g27130	LOC_Os09g27130.1
LOC_Os09g27170	LOC_Os09g27170.1
LOC_Os09g27180	LOC_Os09g27180.1
LOC_Os09g27290	LOC_Os09g27290.1
LOC_Os09g27300	LOC_Os09g27300.1
LOC_Os09g27310	LOC_Os09g27310.1
LOC_Os09g27360	LOC_Os09g27360.1
LOC_Os09g27390	LOC_Os09g27390.1
LOC_Os09g27460	LOC_Os09g27460.1
LOC_Os09g27470	LOC_Os09g27470.1
LOC_Os09g27480	LOC_Os09g27480.1
LOC_Os09g27490	LOC_Os09g27490.1
LOC_Os09g27530	LOC_Os09g27530.1
LOC_Os09g27560	LOC_Os09g27560.1
LOC_Os09g27640	LOC_Os09g27640.1
LOC_Os09g27670	LOC_Os09g27670.1
LOC_Os09g27710	LOC_Os09g27710.1
LOC_Os09g27720	LOC_Os09g27720.1
LOC_Os09g27740	LOC_Os09g27740.1
LOC_Os09g27744	LOC_Os09g27744.1
LOC_Os09g27760	LOC_Os09g27760.1
LOC_Os09g27770	LOC_Os09g27770.1
LOC_Os09g27780	LOC_Os09g27780.1
LOC_Os09g27795	LOC_Os09g27795.1
LOC_Os09g27800	LOC_Os09g27800.1
LOC_Os09g27810	LOC_Os09g27810.1
LOC_Os09g27840	LOC_Os09g27840.1
LOC_Os09g27870	LOC_Os09g27870.1
LOC_Os09g27880	LOC_Os09g27880.1
LOC_Os09g27920	LOC_Os09g27920.1
LOC_Os09g28070	LOC_Os09g28070.1
LOC_Os09g28080	LOC_Os09g28080.1
LOC_Os09g28090	LOC_Os09g28090.1
LOC_Os09g28140	LOC_Os09g28140.1
LOC_Os09g28170	LOC_Os09g28170.1
LOC_Os09g28190	LOC_Os09g28190.1
LOC_Os09g28250	LOC_Os09g28250.1
LOC_Os09g28260	LOC_Os09g28260.1
LOC_Os09g28270	LOC_Os09g28270.1
LOC_Os09g28290	LOC_Os09g28290.1
LOC_Os09g28330	LOC_Os09g28330.1
LOC_Os09g28380	LOC_Os09g28380.1
LOC_Os09g28410	LOC_Os09g28410.1
LOC_Os09g28530	LOC_Os09g28530.1
LOC_Os09g28660	LOC_Os09g28660.1
LOC_Os09g28670	LOC_Os09g28670.1
LOC_Os09g28680	LOC_Os09g28680.1
LOC_Os09g28700	LOC_Os09g28700.1
LOC_Os09g28710	LOC_Os09g28710.1
LOC_Os09g28760	LOC_Os09g28760.1
LOC_Os09g28780	LOC_Os09g28780.1
LOC_Os09g28790	LOC_Os09g28790.1
LOC_Os09g28800	LOC_Os09g28800.1
LOC_Os09g28820	LOC_Os09g28820.1
LOC_Os09g28920	LOC_Os09g28920.1
LOC_Os09g28960	LOC_Os09g28960.1
LOC_Os09g28970	LOC_Os09g28970.1
LOC_Os09g28980	LOC_Os09g28980.1
LOC_Os09g28990	LOC_Os09g28990.1
LOC_Os09g29000	LOC_Os09g29000.1
LOC_Os09g29010	LOC_Os09g29010.1
LOC_Os09g29020	LOC_Os09g29020.1
LOC_Os09g29030	LOC_Os09g29030.1
LOC_Os09g29040	LOC_Os09g29040.1
LOC_Os09g29090	LOC_Os09g29090.1
LOC_Os09g29110	LOC_Os09g29110.1
LOC_Os09g29150	LOC_Os09g29150.1
LOC_Os09g29180	LOC_Os09g29180.1
LOC_Os09g29320	LOC_Os09g29320.1
LOC_Os09g29330	LOC_Os09g29330.1
LOC_Os09g29340	LOC_Os09g29340.1
LOC_Os09g29500	LOC_Os09g29500.1
LOC_Os09g29570	LOC_Os09g29570.1
LOC_Os09g29620	LOC_Os09g29620.1
LOC_Os09g29640	LOC_Os09g29640.1
LOC_Os09g29650	LOC_Os09g29650.1
LOC_Os09g29700	LOC_Os09g29700.1
LOC_Os09g29720	LOC_Os09g29720.1
LOC_Os09g29730	LOC_Os09g29730.1
LOC_Os09g29860	LOC_Os09g29860.1
LOC_Os09g29880	LOC_Os09g29880.1
LOC_Os09g29900	LOC_Os09g29900.1
LOC_Os09g29910	LOC_Os09g29910.1
LOC_Os09g29920	LOC_Os09g29920.1
LOC_Os09g29990	LOC_Os09g29990.1
LOC_Os09g30000	LOC_Os09g30000.1
LOC_Os09g30020	LOC_Os09g30020.1
LOC_Os09g30040	LOC_Os09g30040.1
LOC_Os09g30050	LOC_Os09g30050.1
LOC_Os09g30260	LOC_Os09g30260.1
LOC_Os09g30370	LOC_Os09g30370.1
LOC_Os09g30442	LOC_Os09g30442.1
LOC_Os09g30494	LOC_Os09g30494.1
LOC_Os09g30498	LOC_Os09g30498.1
LOC_Os09g30502	LOC_Os09g30502.1
LOC_Os09g30970	LOC_Os09g30970.1
LOC_Os09g31100	LOC_Os09g31100.1
LOC_Os09g31240	LOC_Os09g31240.1
LOC_Os09g31250	LOC_Os09g31250.1
LOC_Os09g31290	LOC_Os09g31290.1
LOC_Os09g31330	LOC_Os09g31330.1
LOC_Os09g31340	LOC_Os09g31340.1
LOC_Os09g31420	LOC_Os09g31420.1
LOC_Os09g31506	LOC_Os09g31506.1
LOC_Os09g31522	LOC_Os09g31522.1
LOC_Os09g31930	LOC_Os09g31930.1
LOC_Os09g31940	LOC_Os09g31940.1
LOC_Os09g31950	LOC_Os09g31950.1
LOC_Os09g31960	LOC_Os09g31960.1
LOC_Os09g32060	LOC_Os09g32060.1
LOC_Os09g32070	LOC_Os09g32070.1
LOC_Os09g32160	LOC_Os09g32160.1
LOC_Os09g32169	LOC_Os09g32169.1
LOC_Os09g32180	LOC_Os09g32180.1
LOC_Os09g32190	LOC_Os09g32190.1
LOC_Os09g32340	LOC_Os09g32340.1
LOC_Os09g32390	LOC_Os09g32390.1
LOC_Os09g32400	LOC_Os09g32400.1
LOC_Os09g32480	LOC_Os09g32480.1
LOC_Os09g32490	LOC_Os09g32490.1
LOC_Os09g32560	LOC_Os09g32560.1
LOC_Os09g32630	LOC_Os09g32630.1
LOC_Os09g32780	LOC_Os09g32780.1
LOC_Os09g32790	LOC_Os09g32790.1
LOC_Os09g32850	LOC_Os09g32850.1
LOC_Os09g32860	LOC_Os09g32860.1; LOC_Os09g32860.2
LOC_Os09g32956	LOC_Os09g32956.1
LOC_Os09g32972	LOC_Os09g32972.1
LOC_Os09g32980	LOC_Os09g32980.1
LOC_Os09g32984	LOC_Os09g32984.1
LOC_Os09g33540	LOC_Os09g33540.1
LOC_Os09g33590	LOC_Os09g33590.1
LOC_Os09g33660	LOC_Os09g33660.1
LOC_Os09g33700	LOC_Os09g33700.1
LOC_Os09g33730	LOC_Os09g33730.1
LOC_Os09g33750	LOC_Os09g33750.1
LOC_Os09g33760	LOC_Os09g33760.1
LOC_Os09g34030	LOC_Os09g34030.1
LOC_Os09g34050	LOC_Os09g34050.1
LOC_Os09g34170	LOC_Os09g34170.1
LOC_Os09g34240	LOC_Os09g34240.1
LOC_Os09g34260	LOC_Os09g34260.1
LOC_Os09g34940	LOC_Os09g34940.1
LOC_Os09g35530	LOC_Os09g35530.1
LOC_Os09g35550	LOC_Os09g35550.1
LOC_Os09g35570	LOC_Os09g35570.1
LOC_Os09g35590	LOC_Os09g35590.1
LOC_Os09g35620	LOC_Os09g35620.1
LOC_Os09g35640	LOC_Os09g35640.1
LOC_Os09g35650	LOC_Os09g35650.1
LOC_Os09g35660	LOC_Os09g35660.1
LOC_Os09g35750	LOC_Os09g35750.1
LOC_Os09g35770	LOC_Os09g35770.1
LOC_Os09g35820	LOC_Os09g35820.1
LOC_Os09g35930	LOC_Os09g35930.1
LOC_Os09g35950	LOC_Os09g35950.1
LOC_Os09g36010	LOC_Os09g36010.1
LOC_Os09g36150	LOC_Os09g36150.1
LOC_Os09g36170	LOC_Os09g36170.1
LOC_Os09g36310	LOC_Os09g36310.1
LOC_Os09g36330	LOC_Os09g36330.1
LOC_Os09g36400	LOC_Os09g36400.1
LOC_Os09g36410	LOC_Os09g36410.1
LOC_Os09g36590	LOC_Os09g36590.1
LOC_Os09g36610	LOC_Os09g36610.1
LOC_Os09g36640	LOC_Os09g36640.1
LOC_Os09g36650	LOC_Os09g36650.1
LOC_Os09g36660	LOC_Os09g36660.1
LOC_Os09g36720	LOC_Os09g36720.1
LOC_Os09g36840	LOC_Os09g36840.1
LOC_Os09g36950	LOC_Os09g36950.1
LOC_Os09g37090	LOC_Os09g37090.1
LOC_Os09g37130	LOC_Os09g37130.1
LOC_Os09g37140	LOC_Os09g37140.1
LOC_Os09g37150	LOC_Os09g37150.1
LOC_Os09g37160	LOC_Os09g37160.1
LOC_Os09g37170	LOC_Os09g37170.1
LOC_Os09g37210	LOC_Os09g37210.1
LOC_Os09g37220	LOC_Os09g37220.1
LOC_Os09g37340	LOC_Os09g37340.1
LOC_Os09g37380	LOC_Os09g37380.1
LOC_Os09g37390	LOC_Os09g37390.1
LOC_Os09g37394	LOC_Os09g37394.1
LOC_Os09g37420	LOC_Os09g37420.1
LOC_Os09g37430	LOC_Os09g37430.1
LOC_Os09g37440	LOC_Os09g37440.1
LOC_Os09g37452	LOC_Os09g37452.1
LOC_Os09g37470	LOC_Os09g37470.1
LOC_Os09g37530	LOC_Os09g37530.1
LOC_Os09g37550	LOC_Os09g37550.1
LOC_Os09g37560	LOC_Os09g37560.1
LOC_Os09g37630	LOC_Os09g37630.1
LOC_Os09g37660	LOC_Os09g37660.1
LOC_Os09g37820	LOC_Os09g37820.1
LOC_Os09g37850	LOC_Os09g37850.1
LOC_Os09g37940	LOC_Os09g37940.1
LOC_Os09g37958	LOC_Os09g37958.1
LOC_Os09g37990	LOC_Os09g37990.1
LOC_Os09g38050	LOC_Os09g38050.1
LOC_Os09g38104	LOC_Os09g38104.1
LOC_Os09g38120	LOC_Os09g38120.1
LOC_Os09g38150	LOC_Os09g38150.1
LOC_Os09g38170	LOC_Os09g38170.1
LOC_Os09g38180	LOC_Os09g38180.1
LOC_Os09g38200	LOC_Os09g38200.1
LOC_Os09g38429	LOC_Os09g38429.1
LOC_Os09g38460	LOC_Os09g38460.1
LOC_Os09g38590	LOC_Os09g38590.1
LOC_Os09g38880	LOC_Os09g38880.1
LOC_Os09g38940	LOC_Os09g38940.1
LOC_Os09g38950	LOC_Os09g38950.1
LOC_Os09g39280	LOC_Os09g39280.1
LOC_Os09g39290	LOC_Os09g39290.1
LOC_Os09g39300	LOC_Os09g39300.1
LOC_Os09g39340	LOC_Os09g39340.1
LOC_Os09g39370	LOC_Os09g39370.1
LOC_Os09g39450	LOC_Os09g39450.1
LOC_Os09g39610	LOC_Os09g39610.1
LOC_Os09g39710	LOC_Os09g39710.1
LOC_Os09g39820	LOC_Os09g39820.1
LOC_Os09g39830	LOC_Os09g39830.1
LOC_Os09g39840	LOC_Os09g39840.1
LOC_Os09g39880	LOC_Os09g39880.1
LOC_Os09g39890	LOC_Os09g39890.1
LOC_Os09g39900	LOC_Os09g39900.1
LOC_Os09g40010	LOC_Os09g40010.1
LOC_Os09g40014	LOC_Os09g40014.1
LOC_Os09g40018	LOC_Os09g40018.1
LOC_Os09g40022	LOC_Os09g40022.1
LOC_Os09g40030	LOC_Os09g40030.1
LOC_Os09g40040	LOC_Os09g40040.1
LOC_Os09g40050	LOC_Os09g40050.1
LOC_Os09g40060	LOC_Os09g40060.1
LOC_Os09g40075	LOC_Os09g40075.1
LOC_Os09g40085	LOC_Os09g40085.1
LOC_Os10g01006	LOC_Os10g01006.1
LOC_Os10g01008	LOC_Os10g01008.1
LOC_Os10g01010	LOC_Os10g01010.1
LOC_Os10g01020	LOC_Os10g01020.1
LOC_Os10g01030	LOC_Os10g01030.1
LOC_Os10g01070	LOC_Os10g01070.1
LOC_Os10g01090	LOC_Os10g01090.1
LOC_Os10g01120	LOC_Os10g01120.1
LOC_Os10g01150	LOC_Os10g01150.1
LOC_Os10g01164	LOC_Os10g01164.1
LOC_Os10g01180	LOC_Os10g01180.1
LOC_Os10g01200	LOC_Os10g01200.1
LOC_Os10g01210	LOC_Os10g01210.1
LOC_Os10g01230	LOC_Os10g01230.1
LOC_Os10g01250	LOC_Os10g01250.1
LOC_Os10g01260	LOC_Os10g01260.1
LOC_Os10g01300	LOC_Os10g01300.1
LOC_Os10g01310	LOC_Os10g01310.1
LOC_Os10g01320	LOC_Os10g01320.1
LOC_Os10g01330	LOC_Os10g01330.1
LOC_Os10g01350	LOC_Os10g01350.1
LOC_Os10g01360	LOC_Os10g01360.1
LOC_Os10g01370	LOC_Os10g01370.1
LOC_Os10g01400	LOC_Os10g01400.1
LOC_Os10g01410	LOC_Os10g01410.1
LOC_Os10g01420	LOC_Os10g01420.1
LOC_Os10g01440	LOC_Os10g01440.1
LOC_Os10g01450	LOC_Os10g01450.1
LOC_Os10g01460	LOC_Os10g01460.1
LOC_Os10g01490	LOC_Os10g01490.1
LOC_Os10g01510	LOC_Os10g01510.1
LOC_Os10g01520	LOC_Os10g01520.1
LOC_Os10g01580	LOC_Os10g01580.1
LOC_Os10g01590	LOC_Os10g01590.1
LOC_Os10g01600	LOC_Os10g01600.1
LOC_Os10g01620	LOC_Os10g01620.1
LOC_Os10g01710	LOC_Os10g01710.1
LOC_Os10g01730	LOC_Os10g01730.1
LOC_Os10g01740	LOC_Os10g01740.1
LOC_Os10g01770	LOC_Os10g01770.1
LOC_Os10g01780	LOC_Os10g01780.1
LOC_Os10g01790	LOC_Os10g01790.1
LOC_Os10g01810	LOC_Os10g01810.1
LOC_Os10g01830	LOC_Os10g01830.1
LOC_Os10g01840	LOC_Os10g01840.1
LOC_Os10g01850	LOC_Os10g01850.1
LOC_Os10g01860	LOC_Os10g01860.1
LOC_Os10g01870	LOC_Os10g01870.1
LOC_Os10g01880	LOC_Os10g01880.1
LOC_Os10g01890	LOC_Os10g01890.1
LOC_Os10g01900	LOC_Os10g01900.1
LOC_Os10g01910	LOC_Os10g01910.1
LOC_Os10g01940	LOC_Os10g01940.1
LOC_Os10g01950	LOC_Os10g01950.1
LOC_Os10g01960	LOC_Os10g01960.1
LOC_Os10g01970	LOC_Os10g01970.1
LOC_Os10g01984	LOC_Os10g01984.1
LOC_Os10g02010	LOC_Os10g02010.1
LOC_Os10g02020	LOC_Os10g02020.1
LOC_Os10g02030	LOC_Os10g02030.1
LOC_Os10g02050	LOC_Os10g02050.1
LOC_Os10g02090	LOC_Os10g02090.1
LOC_Os10g02120	LOC_Os10g02120.1
LOC_Os10g02130	LOC_Os10g02130.1
LOC_Os10g02140	LOC_Os10g02140.1
LOC_Os10g02150	LOC_Os10g02150.1
LOC_Os10g02160	LOC_Os10g02160.1
LOC_Os10g02170	LOC_Os10g02170.1
LOC_Os10g02180	LOC_Os10g02180.1
LOC_Os10g02190	LOC_Os10g02190.1
LOC_Os10g02200	LOC_Os10g02200.1
LOC_Os10g02314	LOC_Os10g02314.1
LOC_Os10g02330	LOC_Os10g02330.1
LOC_Os10g02400	LOC_Os10g02400.1
LOC_Os10g02410	LOC_Os10g02410.1
LOC_Os10g02420	LOC_Os10g02420.1
LOC_Os10g02430	LOC_Os10g02430.1
LOC_Os10g02440	LOC_Os10g02440.1
LOC_Os10g02450	LOC_Os10g02450.1
LOC_Os10g02520	LOC_Os10g02520.1
LOC_Os10g02530	LOC_Os10g02530.1
LOC_Os10g02544	LOC_Os10g02544.1
LOC_Os10g02560	LOC_Os10g02560.1
LOC_Os10g02570	LOC_Os10g02570.1
LOC_Os10g02600	LOC_Os10g02600.1
LOC_Os10g02610	LOC_Os10g02610.1
LOC_Os10g02640	LOC_Os10g02640.1
LOC_Os10g02644	LOC_Os10g02644.1
LOC_Os10g02660	LOC_Os10g02660.1
LOC_Os10g02700	LOC_Os10g02700.1
LOC_Os10g02740	LOC_Os10g02740.1
LOC_Os10g02800	LOC_Os10g02800.1
LOC_Os10g02850	LOC_Os10g02850.1
LOC_Os10g02860	LOC_Os10g02860.1
LOC_Os10g02890	LOC_Os10g02890.1
LOC_Os10g02910	LOC_Os10g02910.1
LOC_Os10g02940	LOC_Os10g02940.1
LOC_Os10g02950	LOC_Os10g02950.1
LOC_Os10g02960	LOC_Os10g02960.1
LOC_Os10g02970	LOC_Os10g02970.1
LOC_Os10g02990	LOC_Os10g02990.1
LOC_Os10g03000	LOC_Os10g03000.1
LOC_Os10g03010	LOC_Os10g03010.1
LOC_Os10g03020	LOC_Os10g03020.1
LOC_Os10g03030	LOC_Os10g03030.1
LOC_Os10g03040	LOC_Os10g03040.1
LOC_Os10g03050	LOC_Os10g03050.1
LOC_Os10g03060	LOC_Os10g03060.1
LOC_Os10g03070	LOC_Os10g03070.1
LOC_Os10g03080	LOC_Os10g03080.1
LOC_Os10g03090	LOC_Os10g03090.1
LOC_Os10g03110	LOC_Os10g03110.1
LOC_Os10g03120	LOC_Os10g03120.1
LOC_Os10g03130	LOC_Os10g03130.1
LOC_Os10g03140	LOC_Os10g03140.1
LOC_Os10g03150	LOC_Os10g03150.1
LOC_Os10g03160	LOC_Os10g03160.1
LOC_Os10g03180	LOC_Os10g03180.1
LOC_Os10g03190	LOC_Os10g03190.1
LOC_Os10g03200	LOC_Os10g03200.1
LOC_Os10g03220	LOC_Os10g03220.1
LOC_Os10g03240	LOC_Os10g03240.1
LOC_Os10g03250	LOC_Os10g03250.1
LOC_Os10g03260	LOC_Os10g03260.1
LOC_Os10g03270	LOC_Os10g03270.1
LOC_Os10g03280	LOC_Os10g03280.1
LOC_Os10g03290	LOC_Os10g03290.1
LOC_Os10g03300	LOC_Os10g03300.1
LOC_Os10g03310	LOC_Os10g03310.1
LOC_Os10g03330	LOC_Os10g03330.1
LOC_Os10g03340	LOC_Os10g03340.1
LOC_Os10g03350	LOC_Os10g03350.1
LOC_Os10g03370	LOC_Os10g03370.1
LOC_Os10g03380	LOC_Os10g03380.1
LOC_Os10g03410	LOC_Os10g03410.1
LOC_Os10g03420	LOC_Os10g03420.1
LOC_Os10g03430	LOC_Os10g03430.1
LOC_Os10g03440	LOC_Os10g03440.1
LOC_Os10g03450	LOC_Os10g03450.1
LOC_Os10g03460	LOC_Os10g03460.1
LOC_Os10g03470	LOC_Os10g03470.1
LOC_Os10g03480	LOC_Os10g03480.1
LOC_Os10g03490	LOC_Os10g03490.1
LOC_Os10g03500	LOC_Os10g03500.1
LOC_Os10g03520	LOC_Os10g03520.1
LOC_Os10g03590	LOC_Os10g03590.1
LOC_Os10g03630	LOC_Os10g03630.1
LOC_Os10g03640	LOC_Os10g03640.1
LOC_Os10g03710	LOC_Os10g03710.1
LOC_Os10g03770	LOC_Os10g03770.1
LOC_Os10g03820	LOC_Os10g03820.1
LOC_Os10g03840	LOC_Os10g03840.1
LOC_Os10g03855	LOC_Os10g03855.1
LOC_Os10g03900	LOC_Os10g03900.1
LOC_Os10g03960	LOC_Os10g03960.1
LOC_Os10g03970	LOC_Os10g03970.1
LOC_Os10g03980	LOC_Os10g03980.1
LOC_Os10g04040	LOC_Os10g04040.1
LOC_Os10g04140	LOC_Os10g04140.1
LOC_Os10g04150	LOC_Os10g04150.1
LOC_Os10g04170	LOC_Os10g04170.1
LOC_Os10g04210	LOC_Os10g04210.1
LOC_Os10g04220	LOC_Os10g04220.1
LOC_Os10g04230	LOC_Os10g04230.1
LOC_Os10g04240	LOC_Os10g04240.1
LOC_Os10g04250	LOC_Os10g04250.1
LOC_Os10g04260	LOC_Os10g04260.1
LOC_Os10g04316	LOC_Os10g04316.1
LOC_Os10g04410	LOC_Os10g04410.1
LOC_Os10g04460	LOC_Os10g04460.1
LOC_Os10g04490	LOC_Os10g04490.1
LOC_Os10g04500	LOC_Os10g04500.1
LOC_Os10g04530	LOC_Os10g04530.1
LOC_Os10g04630	LOC_Os10g04630.1
LOC_Os10g04640	LOC_Os10g04640.1
LOC_Os10g04710	LOC_Os10g04710.1
LOC_Os10g04740	LOC_Os10g04740.1
LOC_Os10g04760	LOC_Os10g04760.1
LOC_Os10g04810	LOC_Os10g04810.1
LOC_Os10g04840	LOC_Os10g04840.1
LOC_Os10g04870	LOC_Os10g04870.1
LOC_Os10g04910	LOC_Os10g04910.1
LOC_Os10g04930	LOC_Os10g04930.1
LOC_Os10g04960	LOC_Os10g04960.1
LOC_Os10g05040	LOC_Os10g05040.1
LOC_Os10g05110	LOC_Os10g05110.1
LOC_Os10g05120	LOC_Os10g05120.1
LOC_Os10g05140	LOC_Os10g05140.1
LOC_Os10g05270	LOC_Os10g05270.1
LOC_Os10g05280	LOC_Os10g05280.1
LOC_Os10g05320	LOC_Os10g05320.1
LOC_Os10g05329	LOC_Os10g05329.1
LOC_Os10g05340	LOC_Os10g05340.1
LOC_Os10g05360	LOC_Os10g05360.1
LOC_Os10g05370	LOC_Os10g05370.1
LOC_Os10g05380	LOC_Os10g05380.1
LOC_Os10g05420	LOC_Os10g05420.1
LOC_Os10g05430	LOC_Os10g05430.1
LOC_Os10g05450	LOC_Os10g05450.1
LOC_Os10g05460	LOC_Os10g05460.1
LOC_Os10g05470	LOC_Os10g05470.1
LOC_Os10g05480	LOC_Os10g05480.1
LOC_Os10g05550	LOC_Os10g05550.1
LOC_Os10g05560	LOC_Os10g05560.1
LOC_Os10g05580	LOC_Os10g05580.1
LOC_Os10g05590	LOC_Os10g05590.1
LOC_Os10g05610	LOC_Os10g05610.1
LOC_Os10g05620	LOC_Os10g05620.1
LOC_Os10g05630	LOC_Os10g05630.1
LOC_Os10g05650	LOC_Os10g05650.1
LOC_Os10g05695	LOC_Os10g05695.1
LOC_Os10g05700	LOC_Os10g05700.1
LOC_Os10g05710	LOC_Os10g05710.1
LOC_Os10g05740	LOC_Os10g05740.1
LOC_Os10g05770	LOC_Os10g05770.1
LOC_Os10g05810	LOC_Os10g05810.1
LOC_Os10g05870	LOC_Os10g05870.1
LOC_Os10g05890	LOC_Os10g05890.1
LOC_Os10g05960	LOC_Os10g05960.1
LOC_Os10g06010	LOC_Os10g06010.1
LOC_Os10g06020	LOC_Os10g06020.1
LOC_Os10g06050	LOC_Os10g06050.1
LOC_Os10g06070	LOC_Os10g06070.1
LOC_Os10g06080	LOC_Os10g06080.1
LOC_Os10g06100	LOC_Os10g06100.1
LOC_Os10g06110	LOC_Os10g06110.1
LOC_Os10g06160	LOC_Os10g06160.1
LOC_Os10g06170	LOC_Os10g06170.1
LOC_Os10g06180	LOC_Os10g06180.1
LOC_Os10g06190	LOC_Os10g06190.1
LOC_Os10g06200	LOC_Os10g06200.1
LOC_Os10g06210	LOC_Os10g06210.1
LOC_Os10g06220	LOC_Os10g06220.1
LOC_Os10g06230	LOC_Os10g06230.1
LOC_Os10g06240	LOC_Os10g06240.1
LOC_Os10g06250	LOC_Os10g06250.1
LOC_Os10g06260	LOC_Os10g06260.1
LOC_Os10g06270	LOC_Os10g06270.1
LOC_Os10g06280	LOC_Os10g06280.1
LOC_Os10g06290	LOC_Os10g06290.1
LOC_Os10g06300	LOC_Os10g06300.1
LOC_Os10g06310	LOC_Os10g06310.1
LOC_Os10g06320	LOC_Os10g06320.1
LOC_Os10g06330	LOC_Os10g06330.1
LOC_Os10g06340	LOC_Os10g06340.1
LOC_Os10g06350	LOC_Os10g06350.1
LOC_Os10g06360	LOC_Os10g06360.1
LOC_Os10g06370	LOC_Os10g06370.1
LOC_Os10g06380	LOC_Os10g06380.1
LOC_Os10g06390	LOC_Os10g06390.1
LOC_Os10g06400	LOC_Os10g06400.1
LOC_Os10g06410	LOC_Os10g06410.1
LOC_Os10g06420	LOC_Os10g06420.1
LOC_Os10g06430	LOC_Os10g06430.1
LOC_Os10g06440	LOC_Os10g06440.1
LOC_Os10g06450	LOC_Os10g06450.1
LOC_Os10g06460	LOC_Os10g06460.1
LOC_Os10g06470	LOC_Os10g06470.1
LOC_Os10g06480	LOC_Os10g06480.1
LOC_Os10g06490	LOC_Os10g06490.1
LOC_Os10g06520	LOC_Os10g06520.1
LOC_Os10g06550	LOC_Os10g06550.1
LOC_Os10g06560	LOC_Os10g06560.1
LOC_Os10g06650	LOC_Os10g06650.1
LOC_Os10g06660	LOC_Os10g06660.1
LOC_Os10g06670	LOC_Os10g06670.1
LOC_Os10g06730	LOC_Os10g06730.1
LOC_Os10g06790	LOC_Os10g06790.1
LOC_Os10g06810	LOC_Os10g06810.1
LOC_Os10g06820	LOC_Os10g06820.1
LOC_Os10g06830	LOC_Os10g06830.1
LOC_Os10g06840	LOC_Os10g06840.1
LOC_Os10g06900	LOC_Os10g06900.1
LOC_Os10g06960	LOC_Os10g06960.1
LOC_Os10g06970	LOC_Os10g06970.1
LOC_Os10g06980	LOC_Os10g06980.1
LOC_Os10g06990	LOC_Os10g06990.1
LOC_Os10g07000	LOC_Os10g07000.1
LOC_Os10g07010	LOC_Os10g07010.1
LOC_Os10g07030	LOC_Os10g07030.1
LOC_Os10g07050	LOC_Os10g07050.1
LOC_Os10g07090	LOC_Os10g07090.1
LOC_Os10g07100	LOC_Os10g07100.1
LOC_Os10g07110	LOC_Os10g07110.1
LOC_Os10g07120	LOC_Os10g07120.1
LOC_Os10g07130	LOC_Os10g07130.1
LOC_Os10g07190	LOC_Os10g07190.1
LOC_Os10g07248	LOC_Os10g07248.1
LOC_Os10g07280	LOC_Os10g07280.1
LOC_Os10g07300	LOC_Os10g07300.1
LOC_Os10g07310	LOC_Os10g07310.1
LOC_Os10g07320	LOC_Os10g07320.1
LOC_Os10g07370	LOC_Os10g07370.1
LOC_Os10g07390	LOC_Os10g07390.1
LOC_Os10g07410	LOC_Os10g07410.1
LOC_Os10g07420	LOC_Os10g07420.1
LOC_Os10g07460	LOC_Os10g07460.1
LOC_Os10g07520	LOC_Os10g07520.1
LOC_Os10g07530	LOC_Os10g07530.1
LOC_Os10g07536	LOC_Os10g07536.1
LOC_Os10g07542	LOC_Os10g07542.1
LOC_Os10g07544	LOC_Os10g07544.1
LOC_Os10g07546	LOC_Os10g07546.1
LOC_Os10g07552	LOC_Os10g07552.1
LOC_Os10g07554	LOC_Os10g07554.1
LOC_Os10g07558	LOC_Os10g07558.1
LOC_Os10g07576	LOC_Os10g07576.1
LOC_Os10g07578	LOC_Os10g07578.1
LOC_Os10g07582	LOC_Os10g07582.1
LOC_Os10g07584	LOC_Os10g07584.1
LOC_Os10g07594	LOC_Os10g07594.1
LOC_Os10g07596	LOC_Os10g07596.1
LOC_Os10g07598	LOC_Os10g07598.1
LOC_Os10g07602	LOC_Os10g07602.1
LOC_Os10g07604	LOC_Os10g07604.1
LOC_Os10g07606	LOC_Os10g07606.1
LOC_Os10g07608	LOC_Os10g07608.1
LOC_Os10g07612	LOC_Os10g07612.1
LOC_Os10g07618	LOC_Os10g07618.1
LOC_Os10g07622	LOC_Os10g07622.1
LOC_Os10g07624	LOC_Os10g07624.1
LOC_Os10g07626	LOC_Os10g07626.1
LOC_Os10g07966	LOC_Os10g07966.1
